star_x_au,star_z_au,planet_x_au,planet_z_au
1.089078413153257081e-06,2.194402323836992989e-05,-2.615698079922554754e-03,-5.270413843222600953e-02
7.495965656800294125e-07,2.195389363847618413e-05,-1.800346305541824891e-03,-5.272784470194376988e-02
4.099340820529767257e-07,2.195847340808794405e-05,-9.845606876150128813e-04,-5.273884418043428557e-02
7.017275780624744502e-08,2.195775827164876879e-05,-1.685376788667650107e-04,-5.273712659886417575e-02
-2.696054896540686624e-07,2.195174519719406264e-05,6.475259752718888874e-04,-5.272268467520132423e-02
-6.093186392775269494e-07,2.194043240008465399e-05,1.463433280441707928e-03,-5.269551412318206757e-02
-9.488845847122385752e-07,2.192381934649624244e-05,2.278987037410396509e-03,-5.265561366069191479e-02
-1.288221152760654089e-06,2.190190675666109889e-05,3.093989886398845930e-03,-5.260298501755137496e-02
-1.627246121945669061e-06,2.187469660785861702e-05,3.908244351672349182e-03,-5.253763294269848949e-02
-1.965877241184392319e-06,2.184219213715117211e-05,4.721552886390394631e-03,-5.245956521075970796e-02
-2.304032248566829334e-06,2.180439784386183134e-05,5.533717917708429711e-03,-5.236879262800074597e-02
-2.641628890236603640e-06,2.176131949179041557e-05,6.344541892124714796e-03,-5.226532903764900123e-02
-2.978584939370759718e-06,2.171296411116439579e-05,7.153827321065127365e-03,-5.214919132457911111e-02
-3.314818215255563514e-06,2.165934000032114802e-05,7.961376826698529988e-03,-5.202039941935336642e-02
-3.650246602455109183e-06,2.160045672711810049e-05,8.766993187975063301e-03,-5.187897630160849538e-02
-3.984788070069446196e-06,2.153632513006733092e-05,9.570479386879387693e-03,-5.172494800278071986e-02
-4.318360691078788301e-06,2.146695731919110028e-05,1.037163865489075520e-02,-5.155834360816045903e-02
-4.650882661770325125e-06,2.139236667659494850e-05,1.117027451964138461e-02,-5.137919525826888795e-02
-4.982272321243950995e-06,2.131256785675494030e-05,1.196619085176442963e-02,-5.118753814954771914e-02
-5.312448170993180210e-06,2.122757678651564583e-05,1.275919191192252666e-02,-5.098341053435440778e-02
-5.641328894557382073e-06,2.113741066479553248e-05,1.354908239800761000e-02,-5.076685372025457887e-02
-5.968833377241327079e-06,2.104208796199644738e-05,1.433566749250240850e-02,-5.053791206860375196e-02
-6.294880725897970895e-06,2.094162841911391092e-05,1.511875290999381907e-02,-5.029663299241039776e-02
-6.619390288770211316e-06,2.083605304654491451e-05,1.589814494482791329e-02,-5.004306695347268685e-02
-6.942281675387310181e-06,2.072538412259011898e-05,1.667365051889626096e-02,-4.977726745878111037e-02
-7.263474776511502846e-06,2.060964519164726544e-05,1.744507722954272144e-02,-4.949929105617939529e-02
-7.582889784130192417e-06,2.048886106209262732e-05,1.821223339757987655e-02,-4.920919732927646340e-02
-7.900447211489093806e-06,2.036305780384761681e-05,1.897492811540357066e-02,-4.890704889160178703e-02
-8.216067913161409709e-06,2.023226274562737114e-05,1.973297129519422863e-02,-4.859291137999738330e-02
-8.529673105148178250e-06,2.009650447186854040e-05,2.048617371719290217e-02,-4.826685344723896653e-02
-8.841184385004689756e-06,1.995581281933335620e-05,2.123434707803997096e-02,-4.792894675387985443e-02
-9.150523751987794753e-06,1.981021887338724042e-05,2.197730403916401884e-02,-4.757926595931065428e-02
-9.457613627218849038e-06,1.965975496394718232e-05,2.271485827520823911e-02,-4.721788871202826227e-02
-9.762376873856782485e-06,1.950445466109832607e-05,2.344682452248120219e-02,-4.684489563910801402e-02
-1.006473681727587228e-05,1.934435277037620059e-05,2.417301862741888865e-02,-4.646037033487274148e-02
-1.036461726524248276e-05,1.917948532771212490e-05,2.489325759504423807e-02,-4.606439934875286579e-02
-1.066194252808504935e-05,1.900988959403945145e-05,2.560735963741049559e-02,-4.565707217233198889e-02
-1.095663743885140778e-05,1.883560404955838391e-05,2.631514422201415224e-02,-4.523848122557228707e-02
-1.124862737344748862e-05,1.865666838765717752e-05,2.701643212016311899e-02,-4.480872184221485616e-02
-1.153783827075125979e-05,1.847312350848772278e-05,2.771104545528546223e-02,-4.436789225434973477e-02
-1.182419665269571680e-05,1.828501151219350012e-05,2.839880775116379943e-02,-4.391609357615121334e-02
-1.210762964431456462e-05,1.809237569178813684e-05,2.907954398008011712e-02,-4.345342978677382839e-02
-1.238806499374422643e-05,1.789526052568282148e-05,2.975308061085560687e-02,-4.298000771240505918e-02
-1.266543109217556412e-05,1.769371166986100685e-05,3.041924565676983397e-02,-4.249593700747087560e-02
-1.293965699374874930e-05,1.748777594969888391e-05,3.107786872334333469e-02,-4.200133013499059154e-02
-1.321067243538450347e-05,1.727750135143040676e-05,3.172878105596727699e-02,-4.149630234607788737e-02
-1.347840785654488878e-05,1.706293701325555751e-05,3.237181558736414860e-02,-4.098097165858512192e-02
-1.374279441891674781e-05,1.684413321609089215e-05,3.300680698486240655e-02,-4.045545883488834565e-02
-1.400376402601073468e-05,1.662114137396137820e-05,3.363359169746859417e-02,-3.991988735881092654e-02
-1.426124934266885828e-05,1.639401402403283621e-05,3.425200800271961665e-02,-3.937438341168388034e-02
