star_x_au,star_z_au,planet_x_au,planet_z_au
-2.380820565402764095e-05,1.321397740939007109e-05,4.229592227790954229e-02,-2.347498881735619533e-02
-2.400975983504159288e-05,1.283321493695368814e-05,4.265398874032316073e-02,-2.279855397070953971e-02
-2.420532276383429847e-05,1.244925015164874304e-05,4.300141158087045917e-02,-2.211643012850537937e-02
-2.439484223517480197e-05,1.206217711404602024e-05,4.333809805554447725e-02,-2.142878439189567844e-02
-2.457826751332227910e-05,1.167209077655719777e-05,4.366395803092727040e-02,-2.073578544641192095e-02
-2.475554934849967940e-05,1.127908696073528416e-05,4.397890401345578432e-02,-2.003760352163870551e-02
-2.492663999302694586e-05,1.088326233423501395e-05,4.428285117808297700e-02,-1.933441035028327093e-02
-2.509149321710578561e-05,1.048471438743789439e-05,4.457571739631988050e-02,-1.862637912664924858e-02
-2.525006432424809727e-05,1.008354140974675851e-05,4.485742326364459964e-02,-1.791368446452331828e-02
-2.540231016634008935e-05,9.679842465554955913e-06,4.512789212626418245e-02,-1.719650235448379194e-02
-2.554818915833437164e-05,9.273717369895456597e-06,4.538705010721541533e-02,-1.647501012064059300e-02
-2.568766129256208801e-05,8.865266663775419215e-06,4.563482613179086628e-02,-1.574938637681645021e-02
-2.582068815265760607e-05,8.454591589201900678e-06,4.587115195227630532e-02,-1.501981098217944170e-02
-2.594723292708788311e-05,8.041794063904737896e-06,4.609596217198613094e-02,-1.428646499633742968e-02
-2.606726042227921686e-05,7.626976655762667311e-06,4.630919426858328553e-02,-1.354953063390542355e-02
-2.618073707533370031e-05,7.210242556939126410e-06,4.651078861667048980e-02,-1.280919121855710746e-02
-2.628763096632819773e-05,6.791695557734249238e-06,4.670068850963961238e-02,-1.206563113657222082e-02
-2.638791183018846583e-05,6.371440020159891454e-06,4.687884018076642068e-02,-1.131903578989185838e-02
-2.648155106813130516e-05,5.949580851244673790e-06,4.704519282353784165e-02,-1.056959154869415232e-02
-2.656852175866771795e-05,5.526223476076209835e-06,4.719969861119941573e-02,-9.817485703503086442e-03
-2.664879866816012010e-05,5.101473810587980477e-06,4.734231271551042619e-02,-9.062906416843610757e-03
-2.672235826092683440e-05,4.675438234098435971e-06,4.747299332469480382e-02,-8.306042674456630762e-03
-2.678917870888719707e-05,4.248223561610136956e-06,4.759170166057600376e-02,-7.547084236087678831e-03
-2.684923990074079622e-05,3.819937015876971079e-06,4.769840199488401683e-02,-6.786221585863556720e-03
-2.690252345067439458e-05,3.390686199247630941e-06,4.779306166472358647e-02,-6.023645882271528619e-03
-2.694901270659037345e-05,2.960579065293773739e-06,4.787565108719221002e-02,-5.259548907755966056e-03
-2.698869275785064674e-05,2.529723890231453605e-06,4.794614377313740489e-02,-4.494123017947750966e-03
-2.702155044253008189e-05,2.098229244144608720e-06,4.800451634004264390e-02,-3.727561090542023860e-03
-2.704757435417379333e-05,1.666203962019573876e-06,4.805074852403184993e-02,-2.960056473840207494e-03
-2.706675484805273150e-05,1.233757114599770071e-06,4.808482319098258961e-02,-2.191802934972574696e-03
-2.707908404691212616e-05,8.009979790698941017e-07,4.810672634673837655e-02,-1.422994607817916566e-03
-2.708455584620776614e-05,3.680360095791115362e-07,4.811644714641104964e-02,-6.538259406371983631e-04
-2.708316591882499948e-05,-6.501919238707759574e-08,4.811397790276422670e-02,1.155083565616268692e-04
-2.707491171927580876e-05,-4.980579077764686761e-07,4.809931409366949295e-02,8.848133649101703590e-04
-2.705979248736926576e-05,-9.309703298712818131e-07,4.807245436862704613e-02,1.653894009799774210e-03
-2.703780925135113023e-05,-1.363646594310644878e-06,4.803340055434336675e-02,2.422555114217264834e-03
-2.700896483050840166e-05,-1.795976809224126067e-06,4.798215765935816279e-02,3.190601452277992342e-03
-2.697326383723492094e-05,-2.227851085465884426e-06,4.791873387771403148e-02,3.957837802937615342e-03
-2.693071267855436609e-05,-2.659159566938841535e-06,4.784314059166212135e-02,4.724069003863814661e-03
-2.688131955709721326e-05,-3.089792460998173918e-06,4.775539237339764681e-02,5.489100005448918455e-03
-2.682509447152839693e-05,-3.519640068923272919e-06,4.765550698581972472e-02,6.252735924944166981e-03
-2.676204921642278249e-05,-3.948592816447215576e-06,4.754350538231009310e-02,7.014782100696151726e-03
-2.669219738158568319e-05,-4.376541284332669423e-06,4.741941170552603502e-02,7.775044146465720681e-03
-2.661555435081605650e-05,-4.803376238983031738e-06,4.728325328520312232e-02,8.533328005809515809e-03
-2.653213730011005228e-05,-5.228988663077538554e-06,4.713506063496376852e-02,9.289440006504058947e-03
-2.644196519530308650e-05,-5.653269786218933482e-06,4.697486744812838511e-02,1.004318691499217833e-02
-2.634505878914874310e-05,-6.076111115582246133e-06,4.680271059252585908e-02,1.079437599083138410e-02
-2.624144061783306736e-05,-6.497404466553116473e-06,4.661863010430118692e-02,1.154281504112368052e-02
-2.613113499692315653e-05,-6.917041993344053118e-06,4.642266918071798892e-02,1.228831247490618298e-02
-2.601416801674918361e-05,-7.334916219576904327e-06,4.621487417195457165e-02,1.303067735748171876e-02
-2.589056753721929874e-05,-7.750920068819843335e-06,4.599529457189243525e-02,1.376971946466857936e-02
-2.576036318206707606e-05,-8.164946895067002767e-06,4.576398300789676077e-02,1.450524933694844094e-02
-2.562358633253154679e-05,-8.576890513148985250e-06,4.552099522958876626e-02,1.523707833349144738e-02
-2.548027012047004552e-05,-8.986645229062301097e-06,4.526639009661050095e-02,1.596501868603727309e-02
-2.533044942090449301e-05,-9.394105870205865313e-06,4.500022956538311802e-02,1.668888355261112511e-02
-2.517416084400190174e-05,-9.799167815512668339e-06,4.472257867486004179e-02,1.740848707105339607e-02
-2.501144272649030346e-05,-1.020172702546457658e-05,4.443350553127713154e-02,1.812364441234182513e-02
-2.484233512251154212e-05,-1.060168007197844322e-05,4.413308129190236101e-02,1.883417183368497200e-02
-2.466687979391258564e-05,-1.099892416815150651e-05,4.382138014778817758e-02,1.953988673136571735e-02
-2.448512019997751805e-05,-1.139335719785422394e-05,4.349847930552996900e-02,2.024060769331374049e-02
-2.429710148660236361e-05,-1.178487774515859895e-05,4.316445896803499521e-02,2.093615455138572376e-02
-2.410287047491553114e-05,-1.217338512359016906e-05,4.281940231430618471e-02,2.162634843333232498e-02
-2.390247564934664689e-05,-1.255877940519180180e-05,4.246339547824616589e-02,2.231101181443076106e-02
-2.369596714514706222e-05,-1.294096144938754857e-05,4.209652752648705004e-02,2.298996856876228678e-02
-2.348339673536547866e-05,-1.331983293163482500e-05,4.171889043525232182e-02,2.366304402011350921e-02
-2.326481781728252884e-05,-1.369529637185324726e-05,4.133057906625749178e-02,2.433006499248101251e-02
-2.304028539830836917e-05,-1.406725516261858452e-05,4.093169114165676886e-02,2.499085986015867761e-02
-2.280985608134759708e-05,-1.443561359711028411e-05,4.052232721804348986e-02,2.564525859738723407e-02
-2.257358804963627708e-05,-1.480027689680118012e-05,4.010259065951261859e-02,2.629309282754572694e-02
-2.233154105105587318e-05,-1.516115123887807769e-05,3.967258760979408549e-02,2.693419587186499445e-02
-2.208377638192940011e-05,-1.551814378338202014e-05,3.923242696346614100e-02,2.756840279764302334e-02
-2.183035687030527900e-05,-1.587116270005710567e-05,3.878222033625874920e-02,2.819555046594264536e-02
-2.157134685873461302e-05,-1.622011719489695224e-05,3.832208203445690298e-02,2.881547757875203841e-02
-2.130681218654808688e-05,-1.656491753637794661e-05,3.785212902341505287e-02,2.942802472558876323e-02
-2.103682017163861236e-05,-1.690547508136855409e-05,3.737248089519353694e-02,3.003303442952846500e-02
-2.076143959175650981e-05,-1.724170230070422817e-05,3.688325983532887709e-02,3.063035119263923453e-02
-2.048074066532390696e-05,-1.757351280441742867e-05,3.638459058875010560e-02,3.121982154080357036e-02
-2.019479503177558534e-05,-1.790082136661261107e-05,3.587660042485376483e-02,3.180129406790936641e-02
-1.990367573143359941e-05,-1.822354394997606673e-05,3.535941910175050690e-02,3.237461947939235252e-02
-1.960745718492322738e-05,-1.854159772991076474e-05,3.483317882969714369e-02,3.293965063511228308e-02
-1.930621517213824964e-05,-1.885490111828649844e-05,3.429801423372771940e-02,3.349624259154575928e-02
-1.900002681076347637e-05,-1.916337378679583634e-05,3.375406231549833713e-02,3.404425264327860801e-02
-1.868897053436297412e-05,-1.946693668990655005e-05,3.320146241436022078e-02,3.458354036378161883e-02
-1.837312607004253315e-05,-1.976551208740147267e-05,3.264035616767650000e-02,3.511396764545309662e-02
-1.805257441569507588e-05,-2.005902356649684652e-05,3.207088747039810173e-02,3.563539873891276993e-02
-1.772739781683812428e-05,-2.034739606353051368e-05,3.149320243391480478e-02,3.614770029153144271e-02
-1.739767974305237903e-05,-2.063055588521152641e-05,3.090744934419782305e-02,3.665074138518146368e-02
-1.706350486403096503e-05,-2.090843072942292396e-05,3.031377861925058440e-02,3.714439357319351126e-02
-1.672495902524881326e-05,-2.118094970556974076e-05,2.971234276588473680e-02,3.762853091650528170e-02
-1.638212922326204494e-05,-2.144804335446446356e-05,2.910329633583886785e-02,3.810303001898859843e-02
-1.603510358064729228e-05,-2.170964366774248342e-05,2.848679588125748938e-02,3.856777006194148788e-02
-1.568397132059113692e-05,-2.196568410680030910e-05,2.786299990954848801e-02,3.902263283773238500e-02
-1.532882274113988485e-05,-2.221609962124950117e-05,2.723206883763719041e-02,3.946750278258411015e-02
-1.496974918912026050e-05,-2.246082666687966586e-05,2.659416494563575720e-02,3.990226700848556463e-02
-1.460684303374160635e-05,-2.269980322312403046e-05,2.594945232994672404e-02,4.032681533421982045e-02
-1.424019763989024016e-05,-2.293296881002139669e-05,2.529809685581977871e-02,4.074104031549748844e-02
-1.386990734112707296e-05,-2.316026450466856308e-05,2.464026610938125500e-02,4.114483727418485892e-02
-1.349606741239932796e-05,-2.338163295715757852e-05,2.397612934915576213e-02,4.153810432661696195e-02
-1.311877404247761069e-05,-2.359701840599245679e-05,2.330585745709992662e-02,4.192074241098563830e-02
-1.273812430612957903e-05,-2.380636669298028004e-05,2.262962288916810921e-02,4.229265531379410720e-02
-1.235421613604151425e-05,-2.400962527759184623e-05,2.194759962543036194e-02,4.265374969536898236e-02
-1.196714829449932953e-05,-2.420674325078743891e-05,2.125996311976295627e-02,4.300393511442218708e-02
-1.157702034484050356e-05,-2.439767134830341655e-05,2.056689024913196592e-02,4.334312405165480914e-02
-1.118393262268857907e-05,-2.458236196339568772e-05,1.986855926249057186e-02,4.367123193239633855e-02
-1.078798620698192213e-05,-2.476076915903646370e-05,1.916514972931087843e-02,4.398817714827260583e-02
-1.038928289080846857e-05,-2.493284867956098869e-05,1.845684248777105033e-02,4.429388107789630075e-02
-9.987925152058292264e-06,-2.509855796176104555e-05,1.774381959261879874e-02,4.458826810657503387e-02
-9.584016123905819779e-06,-2.525785614542256746e-05,1.702626426273223109e-02,4.487126564503169518e-02
-9.177659565133583863e-06,-2.541070408330494304e-05,1.630436082839921072e-02,4.514280414713287698e-02
-8.768959830309421558e-06,-2.555706435055971103e-05,1.557829467833632929e-02,4.540281712662150304e-02
-8.358021839829053384e-06,-2.569690125358685892e-05,1.484825220646875110e-02,4.565124117285027094e-02
-7.944951049835956240e-06,-2.583018083832710950e-05,1.411442075849202692e-02,4.588801596551306955e-02
-7.529853422030513855e-06,-2.595687089798887054e-05,1.337698857823725260e-02,4.611308428837222056e-02
-7.112835393380332896e-06,-2.607694098020892930e-05,1.263614475386062516e-02,4.632639204197955274e-02
-6.694003845743682287e-06,-2.619036239364608566e-05,1.189207916387864487e-02,4.652788825539020540e-02
-6.273466075417913373e-06,-2.629710821400738159e-05,1.114498242307007496e-02,4.671752509686840499e-02
-5.851329762624754094e-06,-2.639715328950672024e-05,1.039504582826574104e-02,4.689525788358481911e-02
-5.427702940944308548e-06,-2.649047424575608824e-05,9.642461304047174331e-03,4.706104509030594601e-02
-5.002693966709492484e-06,-2.657704949008978082e-05,8.887421348375050545e-03,4.721484835707626809e-02
-4.576411488372704754e-06,-2.665685921532235837e-05,8.130118978168192692e-03,4.735663249589428664e-02
-4.148964415856321283e-06,-2.672988540294128640e-05,7.370747674853929225e-03,4.748636549638437371e-02
-3.720461889898657409e-06,-2.679611182573558712e-05,6.609501329910360580e-03,4.760401853046666854e-02
-3.291013251406887331e-06,-2.685552404986198656e-05,5.846574190420985619e-03,4.770956595602760669e-02
-2.860728010828360267e-06,-2.690810943635038688e-05,5.082160804662018069e-03,4.780298531959441960e-02
-2.429715817551657201e-06,-2.695385714205072387e-05,4.316455967742529633e-03,4.788425735801731670e-02
-1.998086429348617357e-06,-2.699275812002351009e-05,3.549654667317391193e-03,4.795336599916320136e-02
-1.565949681868482598e-06,-2.702480511937672346e-05,2.781952029392787545e-03,4.801029836162599984e-02
-1.133415458195180514e-06,-2.704999268455177201e-05,2.013543264243905853e-03,4.805504475345805798e-02
-7.005936584786503612e-07,-2.706831715406167910e-05,1.244623612464166446e-03,4.808759866992860094e-02
-2.675941696509989356e-07,-2.707977665868482967e-05,4.753882911651508372e-04,4.810795679031480698e-02
1.654731647618632035e-07,-2.708437111911779453e-05,-2.939675596538403194e-04,4.811611897373197638e-02
5.984985747225879067e-07,-2.708210224309099681e-05,-1.063248930547930305e-03,4.811208825400944272e-02
1.031372393648385194e-06,-2.707297352195135756e-05,-1.832260995862066257e-03,4.809587083361960974e-02
1.463985088250417235e-06,-2.705699022671603359e-05,-2.600809166741513325e-03,4.806747607666723293e-02
1.896227288236520440e-06,-2.703415940360179116e-05,-3.368699143899542194e-03,4.802691650094730036e-02
2.327989815867331662e-06,-2.700448986903466393e-05,-4.135736970124690749e-03,4.797420776907942996e-02
2.759163715356069326e-06,-2.696799220414470294e-05,-4.901729082510268218e-03,4.790936867872782473e-02
3.189640282102371697e-06,-2.692467874875103986e-05,-5.666482364389068861e-03,4.783242115191543853e-02
3.619311091750790008e-06,-2.687456359484238276e-05,-6.429804196956558603e-03,4.774339022344193523e-02
4.048068029064671185e-06,-2.681766257955847741e-05,-7.191502510566123024e-03,4.764230402841507922e-02
4.475803316606390200e-06,-2.675399327767815497e-05,-7.951385835680269826e-03,4.752919378890556323e-02
4.902409543215039913e-06,-2.668357499361978673e-05,-8.709263353462013205e-03,4.740409379973554299e-02
5.327779692272877243e-06,-2.660642875296011949e-05,-9.464944945990998518e-03,4.726704141341165483e-02
5.751807169752042219e-06,-2.652257729347758648e-05,-1.021824124608923523e-02,4.711807702421323685e-02
6.174385832033227385e-06,-2.643204505572650779e-05,-1.096896368674172943e-02,4.695724405144709873e-02
6.595410013488169013e-06,-2.633485817314852622e-05,-1.171692455009752318e-02,4.678458892188024076e-02
7.014774553818066610e-06,-2.623104446172789216e-05,-1.246193701603714316e-02,4.660016105136218639e-02
7.432374825140203256e-06,-2.612063340919740421e-05,-1.320381521029270928e-02,4.640401282564902280e-02
7.848106758815251883e-06,-2.600365616380169727e-05,-1.394237425210736840e-02,4.619619958044113295e-02
8.261866872007950826e-06,-2.588014552262509458e-05,-1.467743030142106171e-02,4.597677958064722015e-02
8.673552293974063227e-06,-2.575013591949089172e-05,-1.540880060557002496e-02,4.574581399888714289e-02
9.083060792066722884e-06,-2.561366341243946857e-05,-1.613630354548773946e-02,4.550336689324641082e-02
9.490290797455447049e-06,-2.547076567079240898e-05,-1.685975868139549111e-02,4.524950518429524809e-02
9.895141430551393960e-06,-2.532148196181016991e-05,-1.757898679797100655e-02,4.498429863138550533e-02
1.029751252613257929e-05,-2.516585313695065233e-05,-1.829380994898407303e-02,4.470781980823879814e-02
1.069730465816294607e-05,-2.500392161773644302e-05,-1.900405150138832419e-02,4.442014407783911184e-02
1.109441916429956049e-05,-2.483573138123821477e-05,-1.970953617885889270e-02,4.412134956664380547e-02
1.148875817008218560e-05,-2.466132794518219651e-05,-2.041009010476588573e-02,4.381151713812655307e-02
1.188022461279991177e-05,-2.448075835268939419e-05,-2.110554084457406249e-02,4.349073036566612066e-02
1.226872226502956202e-05,-2.429407115665444309e-05,-2.179571744765947811e-02,4.315907550479509969e-02
1.265415575784095912e-05,-2.410131640377212841e-05,-2.248045048853424682e-02,4.281664146482246081e-02
1.303643060366419451e-05,-2.390254561821936665e-05,-2.315957210747087575e-02,4.246351977984420822e-02
1.341545321881439936e-05,-2.369781178500078627e-05,-2.383291605051814088e-02,4.209980457915638019e-02
1.379113094566961332e-05,-2.348716933296590335e-05,-2.450031770890066102e-02,4.172559255708455095e-02
1.416337207449761737e-05,-2.327067411750596989e-05,-2.516161415779483851e-02,4.134098294224431563e-02
1.453208586492777862e-05,-2.304838340293856839e-05,-2.581664419447420381e-02,4.094607746624707306e-02
1.489718256706419010e-05,-2.282035584458812165e-05,-2.646524837581747114e-02,4.054098033186558092e-02
1.525857344223654488e-05,-2.258665147057037465e-05,-2.710726905517302915e-02,4.012579818067352200e-02
1.561617078338543057e-05,-2.234733166328905135e-05,-2.774255041857396145e-02,3.970064006017389596e-02
1.596988793507891398e-05,-2.210245914065275678e-05,-2.837093852029804950e-02,3.926561739043027410e-02
1.631963931315746785e-05,-2.185209793702030676e-05,-2.899228131776753967e-02,3.882084393021569685e-02
1.666534042400456849e-05,-2.159631338388254583e-05,-2.960642870578383476e-02,3.836643574269341800e-02
1.700690788344030432e-05,-2.133517209028886922e-05,-3.021323255009257872e-02,3.790251116064401876e-02
1.734425943523578478e-05,-2.106874192302637418e-05,-3.081254672027490538e-02,3.742919075125320655e-02
1.767731396924609980e-05,-2.079709198655986321e-05,-3.140422712196123262e-02,3.694659728047466896e-02
1.800599153915989183e-05,-2.052029260274064129e-05,-3.198813172836378199e-02,3.645485567698215912e-02
1.833021337986374808e-05,-2.023841529029215039e-05,-3.256412061112493733e-02,3.595409299572523143e-02
1.864990192441981381e-05,-1.995153274408034921e-05,-3.313205597047841344e-02,3.544443838110247075e-02
1.896498082065519353e-05,-1.965971881417685779e-05,-3.369180216472077161e-02,3.492602302976659939e-02
1.927537494736188296e-05,-1.936304848472266655e-05,-3.424322573899105104e-02,3.439898015307530504e-02
1.958101043010615456e-05,-1.906159785260021940e-05,-3.478619545335658730e-02,3.386344493920166038e-02
1.988181465664647478e-05,-1.875544410592178894e-05,-3.532058231020332451e-02,3.331955451491800529e-02
2.017771629195926552e-05,-1.844466550234162130e-05,-3.584625958092948345e-02,3.276744790706702382e-02
2.046864529287180482e-05,-1.812934134719976887e-05,-3.636310283194135740e-02,3.220726600373358811e-02
2.075453292230198236e-05,-1.780955197150499011e-05,-3.687098994995055556e-02,3.163915151513079643e-02
2.103531176310450651e-05,-1.748537870976432619e-05,-3.736980116657226403e-02,3.106324893421370456e-02
2.131091573152355610e-05,-1.715690387766686606e-05,-3.785941908222412167e-02,3.047970449703377507e-02
2.158128009025182960e-05,-1.682421074962896064e-05,-3.833972868932605110e-02,2.988866614284746773e-02
2.184634146109618811e-05,-1.648738353620824844e-05,-3.881061739480110712e-02,2.929028347399155810e-02
2.210603783725020391e-05,-1.614650736139372318e-05,-3.927197504187799476e-02,2.868470771553841003e-02
2.236030859517406185e-05,-1.580166823977897166e-05,-3.972369393119603437e-02,2.807209167474355657e-02
2.260909450608241319e-05,-1.545295305362561595e-05,-4.016566884121360037e-02,2.745258970029828063e-02
2.285233774704083245e-05,-1.510044952982395116e-05,-4.059779704792133848e-02,2.682635764139960563e-02
2.308998191167179552e-05,-1.474424621675767875e-05,-4.101997834386161834e-02,2.619355280664985297e-02
2.332197202047106658e-05,-1.438443246107946926e-05,-4.143211505645583853e-02,2.555433392279777421e-02
2.354825453073562222e-05,-1.402109838440411218e-05,-4.183411206564165846e-02,2.490886109333331072e-02
2.376877734610420703e-05,-1.365433485992578012e-05,-4.222587682082210025e-02,2.425729575694756182e-02
2.398348982571196067e-05,-1.328423348896601243e-05,-4.260731935712891438e-02,2.359980064586958762e-02
2.419234279296036323e-05,-1.291088657745871687e-05,-4.297835231100273490e-02,2.293653974409143662e-02
2.439528854390413194e-05,-1.253438711237858101e-05,-4.333889093509250140e-02,2.226767824549252470e-02
2.459228085525655666e-05,-1.215482873811906142e-05,-4.368885311247727721e-02,2.159338251187455093e-02
2.478327499201509357e-05,-1.177230573282608155e-05,-4.402815937021320458e-02,2.091382003091759798e-02
2.496822771470884675e-05,-1.138691298469341322e-05,-4.435673289220894155e-02,2.022915937406832496e-02
2.514709728626996028e-05,-1.099874596822566919e-05,-4.467449953143284858e-02,1.953957015437043573e-02
2.531984347853078788e-05,-1.060790072047469227e-05,-4.498138782145538056e-02,1.884522298424807021e-02
2.548642757834887628e-05,-1.021447381725505812e-05,-4.527732898733024397e-02,1.814628943325190952e-02
2.564681239336187639e-05,-9.818562349344233349e-06,-4.556225695581825330e-02,1.744294198577820559e-02
2.580096225737459159e-05,-9.420263898672929931e-06,-4.583610836495748131e-02,1.673535399877023114e-02
2.594884303538035167e-05,-9.019676514510994170e-06,-4.609882257298393571e-02,1.602369965941189897e-02
2.609042212821908414e-05,-8.616898689654134153e-06,-4.635034166660663424e-02,1.530815394282282124e-02
2.622566847687436659e-05,-8.212029336616603572e-06,-4.659061046864158145e-02,1.458889256976399033e-02
2.635455256641195716e-05,-7.805167763834983363e-06,-4.681957654500856075e-02,1.386609196436313154e-02
2.647704642956226609e-05,-7.396413651887959565e-06,-4.703719021109556420e-02,1.313992921186848267e-02
2.659312364994926569e-05,-6.985867029736933105e-06,-4.724340453749497487e-02,1.241058201643964465e-02
2.670275936496843726e-05,-6.573628250992304848e-06,-4.743817535511640066e-02,1.167822865898393396e-02
2.680593026831636720e-05,-6.159797970209963297e-06,-4.762146125968046151e-02,1.094304795504648896e-02
2.690261461217463511e-05,-5.744477119222606529e-06,-4.779322361559864424e-02,1.020521921276221732e-02
2.699279220905069084e-05,-5.327766883510291066e-06,-4.795342655924354769e-02,9.464922190877418651e-03
2.707644443327845128e-05,-4.909768678614551281e-06,-4.810203700161483353e-02,8.722337056848845221e-03
2.715355422218135453e-05,-4.490584126600343130e-06,-4.823902463040539990e-02,7.977644345027701603e-03
2.722410607690067678e-05,-4.070315032569921161e-06,-4.836436191147287095e-02,7.231024914935909979e-03
2.728808606289189704e-05,-3.649063361232714152e-06,-4.847802408972141930e-02,6.482659909641869632e-03
2.734548181009191159e-05,-3.226931213535111381e-06,-4.857998918939887556e-02,5.732730714242618292e-03
2.739628251275999846e-05,-2.804020803354017777e-06,-4.867023801381411413e-02,4.981418914459322979e-03
2.744047892899532376e-05,-2.380434434257923099e-06,-4.874875414447998878e-02,4.228906255352673192e-03
2.747806337993394425e-05,-1.956274476339129087e-06,-4.881552393968667525e-02,3.475374600164716360e-03
2.750902974862809810e-05,-1.531643343120699521e-06,-4.887053653251076379e-02,2.721005889293429125e-03
