time_days,model_velocity_ms
5.999999999999999778e-01,-1.449071214106026595e+01
6.066033016508254327e-01,-1.398789987435708504e+01
6.132066033016507767e-01,-1.348289587224827635e+01
6.198099049524762316e-01,-1.297574847158458233e+01
6.264132066033016866e-01,-1.246650620494954431e+01
6.330165082541270305e-01,-1.195521779583416766e+01
6.396198099049524854e-01,-1.144193215379664785e+01
6.462231115557778294e-01,-1.092669836960650720e+01
6.528264132066032843e-01,-1.040956571037505007e+01
6.594297148574287393e-01,-9.890583614672484813e+00
6.660330165082540832e-01,-9.369801687630788578e+00
6.726363181590795381e-01,-8.847269696035761299e+00
6.792396198099048821e-01,-8.323037563405057071e+00
6.858429214607303370e-01,-7.797155365056275045e+00
6.924462231115557920e-01,-7.269673323163504008e+00
6.990495247623811359e-01,-6.740641801803493038e+00
7.056528264132065908e-01,-6.210111301992149890e+00
7.122561280640320458e-01,-5.678132456711496800e+00
7.188594297148573897e-01,-5.144756025928234777e+00
7.254627313656828447e-01,-4.610032891604165073e+00
7.320660330165082996e-01,-4.074014052698016641e+00
7.386693346673336436e-01,-3.536750620161976499e+00
7.452726363181590985e-01,-2.998293811929466202e+00
7.518759379689845535e-01,-2.458694947898852234e+00
7.584792396198098974e-01,-1.918005444910503954e+00
7.650825412706352413e-01,-1.376276811719302273e+00
7.716858429214606963e-01,-8.335606439627056830e-01
7.782891445722861512e-01,-2.899086191248745337e-01
7.848924462231114951e-01,2.546275085022564610e-01
7.914957478739369501e-01,7.999959128610196757e-01
7.980990495247624050e-01,1.346144701172063307e+00
8.047023511755877490e-01,1.893021918980557494e+00
8.113056528264132039e-01,2.440575555202949332e+00
8.179089544772386589e-01,2.988753547175026171e+00
8.245122561280640028e-01,3.537503785699511738e+00
8.311155577788894577e-01,4.086774120093823903e+00
8.377188594297149127e-01,4.636512363236681367e+00
8.443221610805402566e-01,5.186666296613315019e+00
8.509254627313657116e-01,5.737183675358447310e+00
8.575287643821911665e-01,6.288012233297688880e+00
8.641320660330165104e-01,6.839099687984734111e+00
8.707353676838418544e-01,7.390393745736183462e+00
8.773386693346673093e-01,7.941842106661550993e+00
8.839419709854927643e-01,8.493392469689384328e+00
8.905452726363181082e-01,9.044992537588054660e+00
8.971485742871435631e-01,9.596590021980855312e+00
9.037518759379690181e-01,1.014813264835576767e+01
9.103551775887943620e-01,1.069956816106783393e+01
9.169584792396198170e-01,1.125084432833530634e+01
9.235617808904452719e-01,1.180190894722778161e+01
9.301650825412706158e-01,1.235270984864666133e+01
9.367683841920960708e-01,1.290319490229692612e+01
9.433716858429215257e-01,1.345331202165022333e+01
9.499749874937468697e-01,1.400300916889824876e+01
9.565782891445723246e-01,1.455223435989623937e+01
9.631815907953977796e-01,1.510093566909613827e+01
9.697848924462231235e-01,1.564906123446944264e+01
9.763881940970484674e-01,1.619655926241749455e+01
9.829914957478739224e-01,1.674337803267112079e+01
9.895947973986993773e-01,1.728946590317734433e+01
9.961980990495247212e-01,1.783477131497399881e+01
1.002801400700350065e+00,1.837924279705045905e+01
1.009404702351175631e+00,1.892282897119509499e+01
1.016008004002000975e+00,1.946547855682870676e+01
1.022611305652826541e+00,2.000714037582376648e+01
1.029214607303651885e+00,2.054776335730731063e+01
1.035817908954477229e+00,2.108729654245045282e+01
1.042421210605302573e+00,2.162568908924054156e+01
1.049024512256128139e+00,2.216289027723755822e+01
1.055627813906953483e+00,2.269884951231379233e+01
1.062231115557779049e+00,2.323351633137637151e+01
1.068834417208604393e+00,2.376684040707235823e+01
1.075437718859429737e+00,2.429877155247557852e+01
1.082041020510255080e+00,2.482925972575543483e+01
1.088644322161080424e+00,2.535825503482658405e+01
1.095247623811905990e+00,2.588570774197977897e+01
1.101850925462731556e+00,2.641156826849280037e+01
1.108454227113556900e+00,2.693578719922130915e+01
1.115057528764382244e+00,2.745831528716976067e+01
1.121660830415207588e+00,2.797910345804113774e+01
1.128264132066032932e+00,2.849810281476552376e+01
1.134867433716858498e+00,2.901526464200728839e+01
1.141470735367683842e+00,2.953054041064999069e+01
1.148074037018509408e+00,3.004388178225957517e+01
1.154677338669334752e+00,3.055524061352414122e+01
1.161280640320160096e+00,3.106456896067118123e+01
1.167883941970985440e+00,3.157181908386098712e+01
1.174487243621810784e+00,3.207694345155653792e+01
1.181090545272636350e+00,3.257989474486927151e+01
1.187693846923461916e+00,3.308062586188002996e+01
1.194297148574287259e+00,3.357908992193536335e+01
1.200900450225112603e+00,3.407524026991869448e+01
1.207503751875937947e+00,3.456903048049573357e+01
1.214107053526763291e+00,3.506041436233419262e+01
1.220710355177588857e+00,3.554934596229717414e+01
1.227313656828414201e+00,3.603577956961008510e+01
1.233916958479239767e+00,3.651966972000031575e+01
1.240520260130065111e+00,3.700097119981059279e+01
1.247123561780890455e+00,3.747963905008364094e+01
1.253726863431715799e+00,3.795562857061995032e+01
1.260330165082541143e+00,3.842889532400720043e+01
1.266933466733366709e+00,3.889939513962055173e+01
1.273536768384192275e+00,3.936708411759550330e+01
1.280140070035017619e+00,3.983191863277012601e+01
1.286743371685842963e+00,4.029385533859930035e+01
1.293346673336668307e+00,4.075285117103858568e+01
1.299949974987493651e+00,4.120886335239853082e+01
1.306553276638319216e+00,4.166184939516813301e+01
1.313156578289144782e+00,4.211176710580892291e+01
1.319759879939970126e+00,4.255857458851708941e+01
1.326363181590795470e+00,4.300223024895546331e+01
1.332966483241620814e+00,4.344269279795377514e+01
1.339569784892446158e+00,4.387992125517758524e+01
1.346173086543271724e+00,4.431387495276494093e+01
1.352776388194097068e+00,4.474451353893167749e+01
1.359379689844922634e+00,4.517179698154387779e+01
1.365982991495747978e+00,4.559568557165753333e+01
1.372586293146573322e+00,4.601613992702642975e+01
1.379189594797398666e+00,4.643312099557576289e+01
1.385792896448224010e+00,4.684659005884335414e+01
1.392396198099049576e+00,4.725650873538641861e+01
1.398999499749875142e+00,4.766283898415599651e+01
1.405602801400700486e+00,4.806554310783591433e+01
1.412206103051525830e+00,4.846458375614852088e+01
1.418809404702351173e+00,4.885992392912540083e+01
1.425412706353176517e+00,4.925152698034430898e+01
1.432016008004002083e+00,4.963935662013026473e+01
1.438619309654827427e+00,5.002337691872222081e+01
1.445222611305652993e+00,5.040355230940441089e+01
1.451825912956478337e+00,5.077984759160224115e+01
1.458429214607303681e+00,5.115222793394222123e+01
1.465032516258129025e+00,5.152065887727689386e+01
1.471635817908954369e+00,5.188510633767286606e+01
1.478239119559779935e+00,5.224553660936317812e+01
1.484842421210605501e+00,5.260191636766282386e+01
1.491445722861430845e+00,5.295421267184863723e+01
1.498049024512256189e+00,5.330239296800149873e+01
1.504652326163081533e+00,5.364642509181208396e+01
1.511255627813906877e+00,5.398627727134948628e+01
1.517858929464732443e+00,5.432191812979291257e+01
1.524462231115558009e+00,5.465331668812559229e+01
1.531065532766383352e+00,5.498044236779093552e+01
1.537668834417208696e+00,5.530326499331227552e+01
1.544272136068034040e+00,5.562175479487319052e+01
1.550875437718859384e+00,5.593588241086089852e+01
1.557478739369684950e+00,5.624561889037122597e+01
1.564082041020510294e+00,5.655093569567519296e+01
1.570685342671335860e+00,5.685180470464759850e+01
1.577288644322161204e+00,5.714819821315682447e+01
1.583891945972986548e+00,5.744008893741575150e+01
1.590495247623811892e+00,5.772745001629464667e+01
1.597098549274637236e+00,5.801025501359439573e+01
1.603701850925463024e+00,5.828847792028126662e+01
1.610305152576288368e+00,5.856209315668220228e+01
1.616908454227113712e+00,5.883107557464123261e+01
1.623511755877939056e+00,5.909540045963620258e+01
1.630115057528764400e+00,5.935504353285634949e+01
1.636718359179589743e+00,5.960998095324001156e+01
1.643321660830415087e+00,5.986018931947319288e+01
1.649924962481240875e+00,6.010564567194789021e+01
1.656528264132066219e+00,6.034632749468077151e+01
1.663131565782891563e+00,6.058221271719222756e+01
1.669734867433716907e+00,6.081327971634478757e+01
1.676338169084542251e+00,6.103950731814207842e+01
1.682941470735367595e+00,6.126087479948723313e+01
1.689544772386193383e+00,6.147736188990135986e+01
1.696148074037018727e+00,6.168894877320103376e+01
1.702751375687844071e+00,6.189561608913640356e+01
1.709354677338669415e+00,6.209734493498791608e+01
1.715957978989494759e+00,6.229411686712317220e+01
1.722561280640320103e+00,6.248591390251255007e+01
1.729164582291145447e+00,6.267271852020486733e+01
1.735767883941971235e+00,6.285451366276170404e+01
1.742371185592796579e+00,6.303128273765142353e+01
1.748974487243621923e+00,6.320300961860213818e+01
