star_x_au,star_z_au,planet_x_au,planet_z_au
-8.180374830002857915e-04,2.106174083697503075e-03,1.259037708616534412e-01,-3.241602796194962832e-01
-8.680462311231615467e-04,2.064727231340418318e-03,1.336005941681454035e-01,-3.177812137324857455e-01
-9.174806752357025615e-04,2.021914789241828232e-03,1.412090266098851576e-01,-3.111919705596191688e-01
-9.662920407376359181e-04,1.977729656374722055e-03,1.487215613106913081e-01,-3.043914571851117912e-01
-1.014429894219402370e-03,1.932166449480820320e-03,1.561304360878119635e-01,-2.973788450741702838e-01
-1.061842177313058674e-03,1.885221666228399781e-03,1.634276386619015753e-01,-2.901535951845382599e-01
-1.108475254598071183e-03,1.836893854326356436e-03,1.706049140301794109e-01,-2.827154839947631504e-01
-1.154273976977823008e-03,1.787183785671428438e-03,1.776537742206783510e-01,-2.750646303071150878e-01
-1.199181761938207308e-03,1.736094634380988587e-03,1.845655106448081118e-01,-2.672015226485317529e-01
-1.243140692064891289e-03,1.683632157321436704e-03,1.913312092601018310e-01,-2.591270470556594763e-01
-1.286091633125178210e-03,1.629804875485004910e-03,1.979417687441406282e-01,-2.508425149904738305e-01
-1.327974372908418115e-03,1.574624254299948666e-03,2.043879218634168660e-01,-2.423496910917375402e-01
-1.368727781860348738e-03,1.518104880686268424e-03,2.106602601964921162e-01,-2.336508204255649812e-01
-1.408289996336909529e-03,1.460264634398454522e-03,2.167492623385061101e-01,-2.247486548567044773e-01
-1.446598625038092792e-03,1.401124850936845846e-03,2.226453256733156860e-01,-2.156464781221507365e-01
-1.483590978859884333e-03,1.340710473070243301e-03,2.283388017499007605e-01,-2.063481291519198291e-01
-1.519204324021484250e-03,1.279050187805864285e-03,2.338200352410578220e-01,-1.968580231500317301e-01
-1.553376157887322549e-03,1.216176545481182595e-03,2.390794063950388293e-01,-1.871811699238803139e-01
-1.586044506412993133e-03,1.152126057548938333e-03,2.441073768153174672e-01,-1.773231889342787859e-01
-1.617148241608299016e-03,1.086939269595119540e-03,2.488945383211795537e-01,-1.672903205336239985e-01
-1.646627416839571440e-03,1.020660806182988479e-03,2.534316645539481661e-01,-1.570894328678195395e-01
-1.674423617201197022e-03,9.533393842659285264e-04,2.577097649025031911e-01,-1.467280239406406062e-01
-1.700480321590117040e-03,8.850277921675569559e-04,2.617201402300005642e-01,-1.362142183785732263e-01
-1.724743272537267863e-03,8.157828314955853062e-04,2.654544397944576528e-01,-1.255567584908030276e-01
-1.747160849309334438e-03,7.456652198386323890e-04,2.689047186726723493e-01,-1.147649892933269994e-01
-1.767684439317234336e-03,6.747394526901712023e-04,2.720634949235304911e-01,-1.038488372577317659e-01
-1.786268802479415094e-03,6.030736237429335823e-04,2.749238056669932595e-01,-9.281878265278864504e-02
-1.802872422912485048e-03,5.307392034865944519e-04,2.774792612126389391e-01,-8.168582546852551363e-02
-1.817457842180707087e-03,4.578107769015710799e-04,2.797240963499388333e-01,-7.046144504480061910e-02
-1.829991968347384913e-03,3.843657419470437983e-04,2.816532179142131054e-01,-5.915755366573333812e-02
-1.840446355247673865e-03,3.104839714618536301e-04,2.832622477693799712e-01,-4.778644452302758389e-02
-1.848797446749671875e-03,2.362474419993721916e-04,2.845475604020675786e-01,-3.636073459011823078e-02
-1.855026781286923032e-03,1.617398339666271923e-04,2.855063144011167342e-01,-2.489330307976867634e-02
-1.859121152620663974e-03,8.704610819891261812e-05,2.861364772004240664e-01,-1.339722627486494844e-02
-1.861072723606102845e-03,1.225206474105524675e-05,2.864368425886575364e-01,-1.885709620644313890e-03
-1.860879090667967670e-03,-6.255610990300472204e-05,2.864070406326580387e-01,9.627981957912465361e-03
-1.858543297704478518e-03,-1.372923004719401479e-04,2.860475398173936701e-01,2.113059450074226617e-02
-1.854073799198965823e-03,-2.118709188873756566e-04,2.853596413684855171e-01,3.260895518626637235e-02
-1.847484373385253637e-03,-2.862073517802103412e-04,2.843454658875324559e-01,4.405004120995994338e-02
-1.838793987346907599e-03,-3.602183931996507217e-04,2.830079325895982212e-01,5.544104638239922417e-02
-1.828026616893762158e-03,-4.338226565283880725e-04,2.813507315804912867e-01,6.676944452693608922e-02
-1.815211024918116133e-03,-5.069409602114743462e-04,2.793782897436694612e-01,7.802304884705106580e-02
-1.800380502659830939e-03,-5.794966826214186829e-04,2.770957309184704509e-01,8.919006654347616525e-02
-1.783572578883690094e-03,-6.514160821964034773e-04,2.745088311397342329e-01,1.002591480865199919e-01
-1.764828702381241680e-03,-7.226285798680469243e-04,2.716239697718077495e-01,1.112194306843938274e-01
-1.744193903448427400e-03,-7.930670017047363428e-04,2.684480774067234954e-01,1.220605756283350968e-01
-1.721716440063127953e-03,-8.626677806024009819e-04,2.649885814075493840e-01,1.327727993347407598e-01
