star_x_au,star_z_au,planet_x_au,planet_z_au
-8.134627127720474304e-02,4.814195885452374896e-02,6.768437551529983054e+00,-4.005664144147199401e+00
-8.131729095284929987e-02,4.780615368042336749e-02,6.766026236142772987e+00,-3.977723387740137451e+00
-8.128443547017739912e-02,4.746807032943226035e-02,6.763292487205068149e+00,-3.949593075035361167e+00
-8.124768174203932103e-02,4.712771051660780836e-02,6.760234383744603726e+00,-3.921273348734663156e+00
-8.120700621527825180e-02,4.678507588096413733e-02,6.756849966014873310e+00,-3.892764345212638144e+00
-8.116238486029100918e-02,4.644016798669230867e-02,6.753137234626525931e+00,-3.864066194618210659e+00
-8.111379316024643071e-02,4.609298832441140886e-02,6.749094149650280983e+00,-3.835179020978720210e+00
-8.106120609994835191e-02,4.574353831245325797e-02,6.744718629690265921e+00,-3.806102942306839765e+00
-8.100459815432890787e-02,4.539181929818413008e-02,6.740008550926607001e+00,-3.776838070710525130e+00
-8.094394327655823895e-02,4.503783255936634478e-02,6.734961746126083781e+00,-3.747384512506325205e+00
-8.087921488575483542e-02,4.468157930556351104e-02,6.729576003619571090e+00,-3.717742368336287573e+00
-8.081038585428095000e-02,4.432306067959261575e-02,6.723849066244955708e+00,-3.687911733288800065e+00
-8.073742849460624482e-02,4.396227775902722401e-02,6.717778630254105821e+00,-3.657892697023646278e+00
-8.066031454572207549e-02,4.359923155775541348e-02,6.711362344182482786e+00,-3.627685343901646764e+00
-8.057901515908809376e-02,4.323392302759705708e-02,6.704597807679824051e+00,-3.597289753119221611e+00
-8.049350088409194803e-02,4.286635305998479084e-02,6.697482570300309135e+00,-3.566705998848254122e+00
-8.040374165300182008e-02,4.249652248771358665e-02,6.690014130250530933e+00,-3.535934150381664587e+00
-8.030970676539025965e-02,4.212443208676398820e-02,6.682189933093477308e+00,-3.504974272285115600e+00
-8.021136487200737630e-02,4.175008257820451291e-02,6.674007370406701334e+00,-3.473826424555299219e+00
-8.010868395807957398e-02,4.137347463017895105e-02,6.665463778392680894e+00,-3.442490662785290922e+00
-8.000163132600936200e-02,4.099460885998462700e-02,6.656556436439352353e+00,-3.410967038337478385e+00
-7.989017357744997161e-02,4.061348583624845021e-02,6.647282565628634288e+00,-3.379255598524607329e+00
-7.977427659472791088e-02,4.023010608120733411e-02,6.637639327190675509e+00,-3.347356386799534178e+00
-7.965390552158417570e-02,3.984447007310066430e-02,6.627623820901424878e+00,-3.315269442954294821e+00
-7.952902474320421022e-02,3.945657824868274710e-02,6.617233083421019124e+00,-3.282994803329141398e+00
-7.939959786550436494e-02,3.906643100586344730e-02,6.606464086570314365e+00,-3.250532501032269206e+00
-7.926558769364178136e-02,3.867402870648629920e-02,6.595313735542780442e+00,-3.217882566170962022e+00
-7.912695620971132993e-02,3.827937167925352102e-02,6.583778867048789785e+00,-3.185045026094972975e+00
-7.898366454959332428e-02,3.788246022280825770e-02,6.571856247389201933e+00,-3.152019905652982956e+00
-7.883567297891146131e-02,3.748329460898512655e-02,6.559542570454955701e+00,-3.118807227463059828e+00
-7.868294086806006116e-02,3.708187508624066070e-02,6.546834455649198858e+00,-3.085407012198094545e+00
-7.852542666625637879e-02,3.667820188327639008e-02,6.533728445728297807e+00,-3.051819278887257791e+00
-7.836308787457121894e-02,3.627227521286792433e-02,6.520221004557855693e+00,-3.018044045234598460e+00
-7.819588101788911561e-02,3.586409527591449820e-02,6.506308514779638230e+00,-2.984081327955989682e+00
-7.802376161574586799e-02,3.545366226572450874e-02,6.491987275385106670e+00,-2.949931143135707146e+00
-7.784668415198817137e-02,3.504097637255348952e-02,6.477253499190952724e+00,-2.915593506604011065e+00
-7.766460204319768079e-02,3.462603778841252117e-02,6.462103310211798401e+00,-2.881068434337233253e+00
-7.747746760581719627e-02,3.420884671216607720e-02,6.446532740924921789e+00,-2.846355942881942713e+00
-7.728523202191373009e-02,3.378940335493987174e-02,6.430537729421585524e+00,-2.811456049804911483e+00
-7.708784530350963615e-02,3.336770794586089994e-02,6.414114116439166402e+00,-2.776368774170708598e+00
-7.688525625540720831e-02,3.294376073815327710e-02,6.397257642267995870e+00,-2.741094137048912138e+00
-7.667741243642973992e-02,3.251756201561561976e-02,6.379963943526396619e+00,-2.705632162053060341e+00
-7.646426011899537523e-02,3.208911209950744692e-02,6.362228549797015020e+00,-2.669982875913634146e+00
-7.624574424693590646e-02,3.165841135587433436e-02,6.344046880117129028e+00,-2.634146309087551430e+00
-7.602180839146691071e-02,3.122546020334384179e-02,6.325414239315126252e+00,-2.598122496406825466e+00
-7.579239470520920952e-02,3.079025912142674404e-02,6.306325814184855716e+00,-2.561911477769275081e+00
-7.555744387415595786e-02,3.035280865936103301e-02,6.286776669489030134e+00,-2.525513298874387580e+00
-7.531689506747210605e-02,2.991310944553880399e-02,6.266761743782275573e+00,-2.488928012007693535e+00
-7.507068588500571960e-02,2.947116219755999481e-02,6.246275845043805397e+00,-2.452155676877278090e+00
-7.481875230238299590e-02,2.902696773295970062e-02,6.225313646109028376e+00,-2.415196361506361633e+00
-7.456102861354951816e-02,2.858052698066063796e-02,6.203869679888685873e+00,-2.378050143186198451e+00
-7.429744737061184934e-02,2.813184099320591852e-02,6.181938334363347387e+00,-2.340717109493910986e+00
-7.402793932082252226e-02,2.768091095983215080e-02,6.159513847340241099e+00,-2.303197359380239284e+00
-7.375243334054173983e-02,2.722773822044823044e-02,6.136590300958514987e+00,-2.265491004332649272e+00
-7.347085636599656744e-02,2.677232428059045724e-02,6.113161615928034642e+00,-2.227598169619678714e+00
-7.318313332064603494e-02,2.631467082743101094e-02,6.089221545485780318e+00,-2.189518995622925068e+00
-7.288918703894708973e-02,2.585477974692350703e-02,6.064763669052770645e+00,-2.151253639263646988e+00
-7.258893818630103578e-02,2.539265314217669864e-02,6.039781385573199657e+00,-2.112802275531552532e+00
-7.228230517494466101e-02,2.492829335315571368e-02,6.014267906516109541e+00,-2.074165099124046563e+00
-7.196920407553195065e-02,2.446170297781906713e-02,5.988216248518549278e+00,-2.035342326204939933e+00
-7.164954852413420172e-02,2.399288489480967332e-02,5.961619225647484477e+00,-1.996334196292459007e+00
-7.132324962436537019e-02,2.352184228782901870e-02,5.934469441256109867e+00,-1.957140974287310931e+00
-7.099021584431663978e-02,2.304857867183566361e-02,5.906759279408268171e+00,-1.917762952652533270e+00
-7.065035290796081724e-02,2.257309792122277198e-02,5.878480895842717047e+00,-1.878200453758010369e+00
-7.030356368065950046e-02,2.209540430014381857e-02,5.849626208446738751e+00,-1.838453832403735611e+00
-6.994974804837787719e-02,2.161550249517234928e-02,5.820186887206157955e+00,-1.798523478537275011e+00
-6.958880279017938542e-02,2.113339765049966623e-02,5.790154343596234376e+00,-1.758409820182395444e+00
-6.922062144353856306e-02,2.064909540589437639e-02,5.759519719374988966e+00,-1.718113326597504598e+00
-6.884509416197216736e-02,2.016260193767042616e-02,5.728273874737359606e+00,-1.677634511684401586e+00
-6.846210756444723322e-02,1.967392400293496019e-02,5.696407375785159211e+00,-1.636973937669935042e+00
-6.807154457597883179e-02,1.918306898741535885e-02,5.663910481263968677e+00,-1.596132219085463655e+00
-6.767328425878060827e-02,1.869004495719581507e-02,5.630773128513985704e+00,-1.555110027071608725e+00
-6.726720163327641611e-02,1.819486071472846411e-02,5.596984918577230239e+00,-1.513908094038679097e+00
-6.685316748821977517e-02,1.769752585952312496e-02,5.562535100398505072e+00,-1.472527218716372932e+00
-6.643104817910251703e-02,1.719805085396309413e-02,5.527412554051924332e+00,-1.430968271629998956e+00
-6.600070541395966495e-02,1.669644709474344194e-02,5.491605772918756401e+00,-1.389232201044520609e+00
-6.556199602559617534e-02,1.619272699048319997e-02,5.455102844735490564e+00,-1.347320039422295279e+00
-6.511477172917216893e-02,1.568690404612473055e-02,5.417891431423654147e+00,-1.305232910445546679e+00
-6.465887886398256901e-02,1.517899295480327690e-02,5.379958747604518088e+00,-1.262972036660394259e+00
-6.419415811815799844e-02,1.466900969794863833e-02,5.341291537692764102e+00,-1.220538747805840929e+00
-6.372044423489008069e-02,1.415697165446998945e-02,5.301876051452889094e+00,-1.177934489898521342e+00
-6.323756569864918964e-02,1.364289771997595838e-02,5.261698017890868329e+00,-1.135160835152440928e+00
-6.274534439971003741e-02,1.312680843709670628e-02,5.220742617340920155e+00,-1.092219492822457561e+00
-6.224359527513216583e-02,1.260872613810542879e-02,5.178994451593195159e+00,-1.049112321071142384e+00
-6.173212592415293354e-02,1.208867510118516973e-02,5.136437511892448349e+00,-1.005841339970997561e+00
-6.121073619573973862e-02,1.156668172185667219e-02,5.093055144620222130e+00,-9.624087457681564928e-01
-6.067921774581153810e-02,1.104277470127717868e-02,5.048830014453336901e+00,-9.188169265498349336e-01
-6.013735356137377835e-02,1.051698525334265194e-02,5.003744064769428235e+00,-8.750684794763240459e-01
-5.958491744851335953e-02,9.989347332781558370e-03,4.957778475045421018e+00,-8.311662297595916460e-01
-5.902167348086328341e-02,9.459897886722761287e-03,4.910913614966902152e+00,-7.871132515950558517e-01
-5.844737540476874910e-02,8.928677132559683163e-03,4.863128994934798222e+00,-7.429128912813434127e-01
-5.786176599695785211e-02,8.395728865325777918e-03,4.814403212620209871e+00,-6.985687927955458454e-01
-5.726457637003640883e-02,7.861100798251722740e-03,4.764713895177924208e+00,-6.540849261293678607e-01
-5.665552522057685364e-02,7.324844940704087169e-03,4.714037636683458210e+00,-6.094656187356136678e-01
-5.603431801394790496e-02,6.787018018322070120e-03,4.662349930306600498e+00,-5.647155904857713571e-01
-5.540064609932173617e-02,6.247681940889485835e-03,4.609625094675350532e+00,-5.198399925994239279e-01
-5.475418574748620870e-02,5.706904324323597982e-03,4.555836193816842794e+00,-4.748444510764638360e-01
-5.409459710316523451e-02,5.164759074154465224e-03,4.500954949984882880e+00,-4.297351152456443391e-01
