time_days,model_velocity_ms
6.470641860930880966e+02,9.387383625875654047e+01
6.478475567784308851e+02,9.391310209614505311e+01
6.486309274637735598e+02,9.395100540605699280e+01
6.494142981491162345e+02,9.398756546887793206e+01
6.501976688344590229e+02,9.402280122536591023e+01
6.509810395198016977e+02,9.405673128352387380e+01
6.517644102051444861e+02,9.408937392531653643e+01
6.525477808904871608e+02,9.412074711323396059e+01
6.533311515758299493e+02,9.415086849670740321e+01
6.541145222611726240e+02,9.417975541837931530e+01
6.548978929465152987e+02,9.420742492023259729e+01
6.556812636318580871e+02,9.423389374958142639e+01
6.564646343172007619e+02,9.425917836492779145e+01
6.572480050025435503e+02,9.428329494168643521e+01
6.580313756878862250e+02,9.430625937778199841e+01
6.588147463732288998e+02,9.432808729912107992e+01
6.595981170585716882e+02,9.434879406494232512e+01
6.603814877439143629e+02,9.436839477304749835e+01
6.611648584292571513e+02,9.438690426491689323e+01
6.619482291145998261e+02,9.440433713071092825e+01
6.627315997999425008e+02,9.442070771416166508e+01
6.635149704852852892e+02,9.443603011735639541e+01
6.642983411706279639e+02,9.445031820541578327e+01
6.650817118559707524e+02,9.446358561106978868e+01
6.658650825413134271e+02,9.447584573913286476e+01
6.666484532266562155e+02,9.448711177088182467e+01
6.674318239119988903e+02,9.449739666833781371e+01
6.682151945973415650e+02,9.450671317845555564e+01
6.689985652826843534e+02,9.451507383722133682e+01
6.697819359680270281e+02,9.452249097366234309e+01
6.705653066533698166e+02,9.452897671376942412e+01
6.713486773387124913e+02,9.453454298433518943e+01
6.721320480240551660e+02,9.453920151670955363e+01
6.729154187093979544e+02,9.454296385047473450e+01
6.736987893947406292e+02,9.454584133704142346e+01
6.744821600800834176e+02,9.454784514316818900e+01
6.752655307654260923e+02,9.454898625440597471e+01
6.760489014507687671e+02,9.454927547846909874e+01
6.768322721361115555e+02,9.454872344853490063e+01
6.776156428214542302e+02,9.454734062647341375e+01
6.783990135067970186e+02,9.454513730600891108e+01
6.791823841921396934e+02,9.454212361581481616e+01
6.799657548774824818e+02,9.453830952254347153e+01
6.807491255628251565e+02,9.453370483379237044e+01
6.815324962481678313e+02,9.452831920100838659e+01
6.823158669335106197e+02,9.452216212233126669e+01
6.830992376188532944e+02,9.451524294537793480e+01
6.838826083041960828e+02,9.450757086996905798e+01
6.846659789895387576e+02,9.449915495079866901e+01
6.854493496748814323e+02,9.449000410004913419e+01
6.862327203602242207e+02,9.448012708995173625e+01
6.870160910455668954e+02,9.446953255529467697e+01
6.877994617309096839e+02,9.445822899587950872e+01
6.885828324162523586e+02,9.444622477892738743e+01
6.893662031015951470e+02,9.443352814143588603e+01
6.901495737869378218e+02,9.442014719248793142e+01
6.909329444722804965e+02,9.440608991551368945e+01
6.917163151576232849e+02,9.439136417050639238e+01
6.924996858429659596e+02,9.437597769619358701e+01
6.932830565283087481e+02,9.435993811216425797e+01
6.940664272136514228e+02,9.434325292095306281e+01
6.948497978989940975e+02,9.432592951008288651e+01
6.956331685843368859e+02,9.430797515406611353e+01
6.964165392696795607e+02,9.428939701636605264e+01
6.971999099550223491e+02,9.427020215131909708e+01
6.979832806403650238e+02,9.425039750601850130e+01
6.987666513257076986e+02,9.422998992216096781e+01
6.995500220110504870e+02,9.420898613785637110e+01
7.003333926963931617e+02,9.418739278940175552e+01
7.011167633817359501e+02,9.416521641302024648e+01
7.019001340670786249e+02,9.414246344656595511e+01
