time_days,model_velocity_ms
0.000000000000000000e+00,-1.244536829221237539e+01
2.712368740370099118e+00,-1.216670917669991780e+01
5.424737480740198237e+00,-1.188874581717854184e+01
8.137106221110297355e+00,-1.161147346241171441e+01
1.084947496148039647e+01,-1.133488740098423087e+01
1.356184370185049559e+01,-1.105898296084782118e+01
1.627421244222059471e+01,-1.078375550887396273e+01
1.898658118259069383e+01,-1.050920045041226025e+01
2.169894992296079295e+01,-1.023531322885362904e+01
2.441131866333089206e+01,-9.962089325201681334e+00
2.712368740370099118e+01,-9.689524257648166383e+00
2.983605614407109030e+01,-9.417613581155553248e+00
3.254842488444118942e+01,-9.146352887043210700e+00
3.526079362481128499e+01,-8.875737802581650016e+00
3.797316236518138766e+01,-8.605763990590537205e+00
4.068553110555149033e+01,-8.336427149042370033e+00
4.339789984592158589e+01,-8.067723010672516182e+00
4.611026858629168146e+01,-7.799647342592171739e+00
4.882263732666178413e+01,-7.532195945909593959e+00
5.153500606703188680e+01,-7.265364655353447887e+00
5.424737480740198237e+01,-6.999149338902762807e+00
5.695974354777207793e+01,-6.733545897421674198e+00
5.967211228814218060e+01,-6.468550264298123409e+00
6.238448102851228327e+01,-6.204158405088421091e+00
6.509684976888237884e+01,-5.940366317166052568e+00
6.780921850925247441e+01,-5.677170029374307703e+00
7.052158724962256997e+01,-5.414565601683973384e+00
7.323395598999267975e+01,-5.152549124857054963e+00
7.594632473036277531e+01,-4.891116720111901017e+00
7.865869347073287088e+01,-4.630264538794682139e+00
8.137106221110298065e+01,-4.369988762054735076e+00
8.408343095147307622e+01,-4.110285600524189675e+00
8.679579969184317179e+01,-3.851151294000754177e+00
8.950816843221326735e+01,-3.592582111136106704e+00
9.222053717258336292e+01,-3.334574349126993908e+00
9.493290591295347269e+01,-3.077124333411331847e+00
9.764527465332356826e+01,-2.820228417366388740e+00
1.003576433936936638e+02,-2.563882982013904410e+00
1.030700121340637736e+02,-2.308084435725113792e+00
1.057823808744338692e+02,-2.052829213932916730e+00
1.084947496148039647e+02,-1.798113778845770838e+00
1.112071183551740603e+02,-1.543934619165199251e+00
1.139194870955441559e+02,-1.290288249807765908e+00
1.166318558359142656e+02,-1.037171211629747347e+00
1.193442245762843612e+02,-7.845800711561956575e-01
1.220565933166544568e+02,-5.325114203118062051e-01
1.247689620570245665e+02,-2.809618761568941636e-01
1.274813307973946621e+02,-2.992808062485252663e-02
1.301936995377647577e+02,2.205932997347801461e-01
1.329060682781348532e+02,4.706055740133088250e-01
1.356184370185049488e+02,7.201120271925560701e-01
1.383308057588750444e+02,9.691159203961916546e-01
1.410431744992451399e+02,1.217620491134113081e+00
1.437555432396152639e+02,1.465628953545770941e+00
1.464679119799853595e+02,1.713144498639007196e+00
1.491802807203554551e+02,1.960170294529220314e+00
1.518926494607255506e+02,2.206709486671169174e+00
1.546050182010956462e+02,2.452765198091849896e+00
1.573173869414657418e+02,2.698340529617563988e+00
1.600297556818358373e+02,2.943438560100862134e+00
1.627421244222059613e+02,3.188062346642627887e+00
1.654544931625760569e+02,3.432214924812555523e+00
1.681668619029461524e+02,3.675899308867162318e+00
1.708792306433162480e+02,3.919118491964709960e+00
1.735915993836863436e+02,4.161875446376512855e+00
1.763039681240564391e+02,4.404173123699401060e+00
1.790163368644265347e+02,4.646014455060331727e+00
1.817287056047966303e+02,4.887402351323359539e+00
1.844410743451667258e+02,5.128339703291285190e+00
1.871534430855368498e+02,5.368829381906266462e+00
1.898658118259069454e+02,5.608874238447054239e+00
1.925781805662770410e+02,5.848477104725013476e+00
1.952905493066471365e+02,6.087640793277444118e+00
1.980029180470172321e+02,6.326368097557867998e+00
2.007152867873873276e+02,6.564661792124763195e+00
2.034276555277574232e+02,6.802524632829211271e+00
2.061400242681275472e+02,7.039959356997893991e+00
2.088523930084976428e+02,7.276968683615308464e+00
2.115647617488677383e+02,7.513555313505239752e+00
2.142771304892378339e+02,7.749721929507188634e+00
2.169894992296079295e+02,7.985471196653303849e+00
2.197018679699780250e+02,8.220805762342017431e+00
2.224142367103481206e+02,8.455728256509466689e+00
2.251266054507182162e+02,8.690241291800578693e+00
2.278389741910883117e+02,8.924347463736069130e+00
2.305513429314584357e+02,9.158049350878780359e+00
2.332637116718285313e+02,9.391349514998342585e+00
2.359760804121986268e+02,9.624250501233078126e+00
2.386884491525687224e+02,9.856754838250438411e+00
2.414008178929388180e+02,1.008886503840620463e+01
2.441131866333089135e+02,1.032058359790068636e+01
2.468255553736790091e+02,1.055191299693457907e+01
2.495379241140491331e+02,1.078285569986140757e+01
2.522502928544192287e+02,1.101341415534034951e+01
2.549626615947893242e+02,1.124359079648505144e+01
2.576750303351594198e+02,1.147338804101300980e+01
2.603873990755295154e+02,1.170280829139080581e+01
2.630997678158996109e+02,1.193185393498086810e+01
2.658121365562697065e+02,1.216052734418281034e+01
2.685245052966398021e+02,1.238883087657751148e+01
2.712368740370098976e+02,1.261676687506499661e+01
2.739492427773799932e+02,1.284433766800483667e+01
2.766616115177500888e+02,1.307154556935277512e+01
2.793739802581201843e+02,1.329839287879573106e+01
2.820863489984902799e+02,1.352488188188677753e+01
2.847987177388604323e+02,1.375101485017766834e+01
2.875110864792305279e+02,1.397679404134944292e+01
2.902234552196006234e+02,1.420222169934264400e+01
2.929358239599707190e+02,1.442730005448625263e+01
2.956481927003408146e+02,1.465203132362300664e+01
2.983605614407109101e+02,1.487641771023702120e+01
3.010729301810810057e+02,1.510046140457601638e+01
3.037852989214511013e+02,1.532416458377597479e+01
3.064976676618211968e+02,1.554752941198182015e+01
3.092100364021912924e+02,1.577055804046688081e+01
3.119224051425613879e+02,1.599325260775328417e+01
3.146347738829314835e+02,1.621561523972869878e+01
3.173471426233015791e+02,1.643764804976330396e+01
3.200595113636716746e+02,1.665935313882370394e+01
3.227718801040417702e+02,1.688073259558856876e+01
3.254842488444119226e+02,1.710178849656018230e+01
3.281966175847820182e+02,1.732252290617579860e+01
3.309089863251521137e+02,1.754293787691839412e+01
3.336213550655222093e+02,1.776303544942622636e+01
3.363337238058923049e+02,1.798281765259937259e+01
3.390460925462624004e+02,1.820228650370818002e+01
3.417584612866324960e+02,1.842144400849742425e+01
3.444708300270025916e+02,1.864029216129206645e+01
3.471831987673726871e+02,1.885883294509987707e+01
3.498955675077427827e+02,1.907706833171415184e+01
3.526079362481128783e+02,1.929500028181536209e+01
3.553203049884829738e+02,1.951263074507014039e+01
3.580326737288530694e+02,1.972996166023205689e+01
3.607450424692231650e+02,1.994699495523817490e+01
3.634574112095932605e+02,2.016373254730724085e+01
3.661697799499633561e+02,2.038017634303520254e+01
3.688821486903334517e+02,2.059632823849047867e+01
3.715945174307036041e+02,2.081219011930762264e+01
3.743068861710736996e+02,2.102776386078113546e+01
3.770192549114437952e+02,2.124305132795699791e+01
3.797316236518138908e+02,2.145805437572331442e+01
3.824439923921839863e+02,2.167277484890222183e+01
3.851563611325540819e+02,2.188721458233705164e+01
3.878687298729241775e+02,2.210137540098240549e+01
3.905810986132942730e+02,2.231525911998999590e+01
3.932934673536643686e+02,2.252886754479666109e+01
3.960058360940344642e+02,2.274220247120857863e+01
3.987182048344045597e+02,2.295526568548714863e+01
4.014305735747746553e+02,2.316805896443194968e+01
4.041429423151447509e+02,2.338058407546422757e+01
4.068553110555148464e+02,4.117083103101026609e+01
4.095676797958849420e+02,2.380483681707469401e+01
4.122800485362550944e+02,1.558099080735858877e+01
4.149924172766251900e+02,2.422803786521610903e+01
4.177047860169952855e+02,2.443924832545400960e+01
4.204171547573653811e+02,2.465020102989566197e+01
4.231295234977354767e+02,2.486089768256431398e+01
4.258418922381055722e+02,2.507133997873815190e+01
4.285542609784756678e+02,2.528152960502597324e+01
4.312666297188457634e+02,2.549146823944161611e+01
4.339789984592158589e+02,2.570115755147840275e+01
4.366913671995859545e+02,2.591059920218177837e+01
4.394037359399560501e+02,2.611979484422272435e+01
4.421161046803261456e+02,2.632874612196818731e+01
4.448284734206962412e+02,2.653745467155331994e+01
4.475408421610663368e+02,2.674592212095116395e+01
4.502532109014364323e+02,2.695415009004147322e+01
4.529655796418065279e+02,2.716214019068099361e+01
4.556779483821766235e+02,2.736989402677034633e+01
4.583903171225467759e+02,2.757741319432202687e+01
4.611026858629168714e+02,2.778469928152654944e+01
4.638150546032869670e+02,2.799175386881907457e+01
4.665274233436570626e+02,2.819857852894404715e+01
4.692397920840271581e+02,2.840517482702045982e+01
4.719521608243972537e+02,2.861154432060519781e+01
4.746645295647673493e+02,2.881768855975654020e+01
4.773768983051374448e+02,2.902360908709724896e+01
4.800892670455075404e+02,2.922930743787556906e+01
4.828016357858776360e+02,2.943478514002742230e+01
4.855140045262477315e+02,2.964004371423634154e+01
4.882263732666178271e+02,2.984508467399430742e+01
4.909387420069879227e+02,3.004990952566055284e+01
4.936511107473580182e+02,3.025451976852010461e+01
4.963634794877281138e+02,3.045891689484272291e+01
4.990758482280982662e+02,3.066310238993992954e+01
5.017882169684683618e+02,3.086707773222145335e+01
5.045005857088384573e+02,3.107084439325325320e+01
5.072129544492085529e+02,3.127440383781062394e+01
5.099253231895786485e+02,3.147775752393572191e+01
5.126376919299486872e+02,3.168090690299065670e+01
5.153500606703188396e+02,3.188385341971198272e+01
5.180624294106888783e+02,3.208659851226407511e+01
5.207747981510590307e+02,3.228914361229103491e+01
5.234871668914291831e+02,3.249149014497058374e+01
5.261995356317992218e+02,3.269363952906373072e+01
5.289119043721693743e+02,3.289559317696728158e+01
5.316242731125394130e+02,3.309735249476382535e+01
5.343366418529095654e+02,3.329891888227179209e+01
5.370490105932796041e+02,3.350029373309384084e+01
5.397613793336497565e+02,3.370147843466759241e+01
5.424737480740197952e+02,3.390247436831239014e+01
5.451861168143899476e+02,3.410328290927745343e+01
5.478984855547599864e+02,3.430390542678946986e+01
5.506108542951301388e+02,3.450434328409853180e+01
5.533232230355001775e+02,3.470459783852465563e+01
5.560355917758703299e+02,3.490467044150387466e+01
5.587479605162403686e+02,3.510456243863208670e+01
5.614603292566105210e+02,3.530427516971080593e+01
5.641726979969805598e+02,3.550380996879062678e+01
5.668850667373507122e+02,3.570316816421455997e+01
5.695974354777208646e+02,3.590235107866138264e+01
5.723098042180909033e+02,3.610136002918800102e+01
5.750221729584610557e+02,3.630019632727142209e+01
5.777345416988310944e+02,3.649886127884992248e+01
5.804469104392012468e+02,3.669735618436425995e+01
5.831592791795712856e+02,3.689568233879844428e+01
5.858716479199414380e+02,3.709384103171868929e+01
5.885840166603114767e+02,3.729183354731395639e+01
5.912963854006816291e+02,3.748966116443421726e+01
5.940087541410516678e+02,3.768732515662917137e+01
5.967211228814218202e+02,3.788482679218584792e+01
5.994334916217918590e+02,3.808216733416636401e+01
6.021458603621620114e+02,3.827934804044501504e+01
6.048582291025320501e+02,3.847637016374434182e+01
6.075705978429022025e+02,3.867323495167146774e+01
6.102829665832723549e+02,3.886994364675302194e+01
6.129953353236423936e+02,3.906649748647124909e+01
6.157077040640125460e+02,3.926289770329695017e+01
6.184200728043825848e+02,3.945914552472515169e+01
6.211324415447527372e+02,3.965524217330727197e+01
6.238448102851227759e+02,3.985118886668563221e+01
6.265571790254929283e+02,4.004698681762403112e+01
6.292695477658629670e+02,4.024263723404211390e+01
6.319819165062331194e+02,4.043814131904515108e+01
6.346942852466031582e+02,4.063350027095646766e+01
6.374066539869733106e+02,4.082871528334705857e+01
6.401190227273433493e+02,4.102378754506660385e+01
6.428313914677135017e+02,4.121871824027243747e+01
6.455437602080835404e+02,4.141350854845970275e+01
6.482561289484536928e+02,4.160815964448902093e+01
6.509684976888238452e+02,4.180267269861517576e+01
6.536808664291938840e+02,4.199704887651539309e+01
6.563932351695640364e+02,4.219128933931576597e+01
6.591056039099340751e+02,4.238539524361865318e+01
6.618179726503042275e+02,4.257936774152878456e+01
6.645303413906742662e+02,4.277320798067890451e+01
6.672427101310444186e+02,4.296691710425562860e+01
6.699550788714144574e+02,4.316049625102372289e+01
6.726674476117846098e+02,4.335394655535110076e+01
6.753798163521546485e+02,4.354726914723184450e+01
6.780921850925248009e+02,4.374046515231066934e+01
6.808045538328948396e+02,4.393353569190468022e+01
6.835169225732649920e+02,4.412648188302710395e+01
6.862292913136350307e+02,4.431930483840768886e+01
6.889416600540051832e+02,4.451200566651549906e+01
6.916540287943752219e+02,4.470458547157883800e+01
6.943663975347453743e+02,4.489704535360672821e+01
6.970787662751155267e+02,4.508938640840698042e+01
6.997911350154855654e+02,4.528160972760781533e+01
7.025035037558557178e+02,4.547371639867519377e+01
7.052158724962257565e+02,4.566570750493225717e+01
7.079282412365959090e+02,4.585758412557581210e+01
7.106406099769659477e+02,4.604934733569541550e+01
7.133529787173361001e+02,4.624099820628902080e+01
7.160653474577061388e+02,4.643253780427899358e+01
7.187777161980762912e+02,4.662396719252987509e+01
7.214900849384463299e+02,4.681528742986057523e+01
7.242024536788164824e+02,4.700649957106250554e+01
7.269148224191865211e+02,4.719760466691076317e+01
7.296271911595566735e+02,4.738860376417967757e+01
7.323395598999267122e+02,4.757949790565521653e+01
7.350519286402968646e+02,4.777028813014740649e+01
7.377642973806669033e+02,4.796097547250286652e+01
7.404766661210370557e+02,4.815156096361559435e+01
7.431890348614072082e+02,4.834204563043844871e+01
7.459014036017772469e+02,4.853243049599278436e+01
7.486137723421473993e+02,4.872271657937885436e+01
7.513261410825174380e+02,4.891290489578477718e+01
7.540385098228875904e+02,4.910299645649445210e+01
7.567508785632576291e+02,4.929299226889646945e+01
7.594632473036277815e+02,4.948289333649148602e+01
7.621756160439978203e+02,4.967270065889735520e+01
7.648879847843679727e+02,4.986241523185786662e+01
7.676003535247380114e+02,5.005203804724625627e+01
7.703127222651081638e+02,5.024157009307113242e+01
7.730250910054782025e+02,5.043101235348044042e+01
7.757374597458483549e+02,5.062036580876532810e+01
