star_x_au,star_z_au,planet_x_au,planet_z_au
-2.469332858411647794e-05,-9.877727957473259306e-05,9.908134086932268714e-02,3.963412738930487400e-01
-2.402591763031141549e-05,-9.855350215750927621e-05,9.640337171710339215e-02,3.954433728069625120e-01
-2.335647087681901705e-05,-9.832137357593937117e-05,9.371723397140852008e-02,3.945119628904058540e-01
-2.268502250497213629e-05,-9.808081857881331743e-05,9.102306478395011391e-02,3.935467421998507520e-01
-2.201160752793162800e-05,-9.783176035073097782e-05,8.832100464412856455e-02,3.925474025154953583e-01
-2.133626182863003262e-05,-9.757412046953138889e-05,8.561119753128056120e-02,3.915136291704515714e-01
-2.065902219948700970e-05,-9.730781886224277861e-05,8.289379107403629932e-02,3.904451008739955875e-01
-1.997992638399757485e-05,-9.703277375949140424e-05,8.016893671719119152e-02,3.893414895286351762e-01
-1.929901312030052004e-05,-9.674890164830704487e-05,7.743678989652294509e-02,3.882024600407416592e-01
-1.861632218684157019e-05,-9.645611722325787406e-05,7.469751022201398527e-02,3.870276701244811934e-01
-1.793189445025325881e-05,-9.615433333584642113e-05,7.195126166996808348e-02,3.858167700987666926e-01
-1.724577191558160670e-05,-9.584346094209406108e-05,6.919821278454346691e-02,3.845694026769420071e-01
-1.655799777899826972e-05,-9.552340904823824737e-05,6.643853688925932532e-02,3.832852027488935498e-01
-1.586861648314644074e-05,-9.519408465446401835e-05,6.367241230906946214e-02,3.819637971552743982e-01
-1.517767377527852118e-05,-9.485539269658663263e-05,6.090002260363829023e-02,3.806048044535073616e-01
-1.448521676835456596e-05,-9.450723598559964084e-05,5.812155681249685929e-02,3.792078346752234541e-01
-1.379129400528227855e-05,-9.414951514499779494e-05,5.533720971280404327e-02,3.777724890747712894e-01
-1.309595552649167498e-05,-9.378212854578083565e-05,5.254718209048816341e-02,3.762983598684216946e-01
-1.239925294105134152e-05,-9.340497223903968514e-05,4.975168102559918148e-02,3.747850299638713079e-01
-1.170123950154771259e-05,-9.301793988602228983e-05,4.695092019275979439e-02,3.732320726796338195e-01
-1.100197018296474799e-05,-9.262092268557162817e-05,4.414512017766814705e-02,3.716390514538870371e-01
-1.030150176581841246e-05,-9.221380929882431901e-05,4.133450881067275012e-02,3.700055195423276877e-01
-9.599892923818936056e-06,-9.179648577105237075e-05,3.851932151851501090e-02,3.683310197045635004e-01
-8.897204316353806623e-06,-9.136883545052664076e-05,3.569980169541489556e-02,3.666150838785550148e-01
-8.193498686106233270e-06,-9.093073890427485508e-05,3.287620109476240005e-02,3.648572328425968014e-01
-7.488840962147227374e-06,-9.048207383060167196e-05,3.004878024277195941e-02,3.630569758643064637e-01
-6.783298368865034868e-06,-9.002271496823316323e-05,2.721780887555888193e-02,3.612138103360692520e-01
-6.076940541123263407e-06,-8.955253400194253103e-05,2.438356640120839178e-02,3.593272213963636386e-01
-5.369839646069112654e-06,-8.907139946450786023e-05,2.154634238852798714e-02,3.573966815363696092e-01
-4.662070512045770677e-06,-8.857917663484754316e-05,1.870643708430508659e-02,3.554216501912391690e-01
-3.953710765098523405e-06,-8.807572743217292833e-05,1.586416196103427115e-02,3.534015733153870187e-01
-3.244840973602754700e-06,-8.756091030599249994e-05,1.301984029723334511e-02,3.513358829411351580e-01
-2.535544801584078666e-06,-8.703458012179572851e-05,1.017380779263644085e-02,3.492239967200221895e-01
-1.825909171346680719e-06,-8.649658804224000339e-05,7.326413220735992354e-03,3.470653174460688328e-01
-1.116024436075926453e-06,-8.594678140365813500e-05,4.478019121346240097e-03,3.448592325602675146e-01
-4.059845631358402306e-07,-8.538500358769937507e-05,1.629002536079609360e-03,3.426051136355455773e-01
3.041126711583775215e-07,-8.481109388791276918e-05,-1.220244210133613521e-03,3.403023158414343330e-01
1.014165474447513633e-06,-8.422488737107696713e-05,-4.069312678090640338e-03,3.379501773876583681e-01
1.724067817998709630e-06,-8.362621473307820387e-05,-6.917777430249240703e-03,3.355480189458496798e-01
2.433709202144612469e-06,-8.301490214913553498e-05,-9.765195089558418792e-03,3.330951430485805109e-01
3.142974406411510556e-06,-8.239077111817166507e-05,-1.261110333685402755e-02,3.305908334649048652e-01
3.851743223163080620e-06,-8.175363830112739559e-05,-1.545501984211121102e-02,3.280343545516002934e-01
4.559890173483666814e-06,-8.110331535302155441e-05,-1.829644112443344628e-02,3.254249505793117558e-01
5.267284203912336574e-06,-8.043960874856009857e-05,-2.113484133520575695e-02,3.227618450328135769e-01
5.973788362515028444e-06,-7.976231960110783975e-05,-2.396967095834264677e-02,3.200442398846369829e-01
